version,scenarioId,scenarioName,runIndex,averageLatencyMs,p95LatencyMs,throughputPerSecond,errorRate,successCount,failureCount,elapsedSeconds
"单体版本","catalog-merchants","商家列表",1,43.80824739999999,56.551900000000046,213.6090222640839,0,500,0,2.3407251
"单体版本","catalog-merchants","商家列表",2,30.909013800000007,39.414200000000164,165.5058965778809,0,500,0,3.0210404000000004
"单体版本","catalog-merchants","商家列表",3,23.501274199999976,30.81710000000021,232.15788853700462,0,500,0,2.1537067
"单体版本","catalog-product","商品详情",1,20.407019999999996,27.023799999999937,165.41990784920108,0,500,0,3.0226108000000003
"单体版本","catalog-product","商品详情",2,20.21535300000001,28.151499999999942,158.20941370059356,0,500,0,3.160368199999999
"单体版本","catalog-product","商品详情",3,14.823724000000057,20.704900000000634,231.8805414521946,0,500,0,2.1562826999999998
"单体版本","order-detail","订单详情",1,18.581453199999967,24.852900000001682,229.87806072293327,0,500,0,2.175066200000001
"单体版本","order-detail","订单详情",2,16.37020219999997,21.535500000001775,165.9781340406215,0,500,0,3.0124449999999996
"单体版本","order-detail","订单详情",3,16.05993260000002,20.90469999999914,165.49397635024872,0,500,0,3.0212580000000018
