timestamp,pod,cpu,memory
2026-09-01T10:36:21+08:00,life-assistant-order-service-5696b855c6-lq468,5m,275Mi
2026-09-01T10:36:21+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:36:21+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,6m,266Mi
2026-09-01T10:36:21+08:00,life-assistant-user-service-d9d686b55-p49lg,5m,282Mi
2026-09-01T10:36:40+08:00,life-assistant-api-gateway-68b5c996df-nljj5,4m,224Mi
2026-09-01T10:36:40+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,6m,285Mi
2026-09-01T10:36:40+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:36:40+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,5m,278Mi
2026-09-01T10:36:40+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,5m,287Mi
2026-09-01T10:36:40+08:00,life-assistant-mysql-596766557b-hl5pf,15m,611Mi
2026-09-01T10:36:40+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:36:40+08:00,life-assistant-order-service-5696b855c6-lq468,4m,275Mi
2026-09-01T10:36:40+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:36:40+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,4m,266Mi
2026-09-01T10:36:40+08:00,life-assistant-user-service-d9d686b55-p49lg,5m,282Mi
2026-09-01T10:36:58+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,224Mi
2026-09-01T10:36:58+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,285Mi
2026-09-01T10:36:58+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:36:58+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,5m,278Mi
2026-09-01T10:36:58+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,5m,287Mi
2026-09-01T10:36:58+08:00,life-assistant-mysql-596766557b-hl5pf,17m,611Mi
2026-09-01T10:36:58+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:36:58+08:00,life-assistant-order-service-5696b855c6-lq468,4m,275Mi
2026-09-01T10:36:58+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:36:58+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,5m,266Mi
2026-09-01T10:36:58+08:00,life-assistant-user-service-d9d686b55-p49lg,9m,282Mi
2026-09-01T10:37:16+08:00,life-assistant-api-gateway-68b5c996df-nljj5,4m,224Mi
2026-09-01T10:37:16+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,5m,285Mi
2026-09-01T10:37:16+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:37:16+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,4m,279Mi
2026-09-01T10:37:16+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,7m,288Mi
2026-09-01T10:37:16+08:00,life-assistant-mysql-596766557b-hl5pf,15m,611Mi
2026-09-01T10:37:16+08:00,life-assistant-nacos-5995f55965-l7wq6,4m,559Mi
2026-09-01T10:37:16+08:00,life-assistant-order-service-5696b855c6-lq468,4m,275Mi
2026-09-01T10:37:16+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:37:16+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,5m,266Mi
2026-09-01T10:37:16+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,282Mi
2026-09-01T10:37:34+08:00,life-assistant-api-gateway-68b5c996df-nljj5,4m,224Mi
2026-09-01T10:37:34+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,285Mi
2026-09-01T10:37:34+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:37:34+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,6m,279Mi
2026-09-01T10:37:34+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,8m,288Mi
2026-09-01T10:37:34+08:00,life-assistant-mysql-596766557b-hl5pf,15m,611Mi
2026-09-01T10:37:34+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:37:34+08:00,life-assistant-order-service-5696b855c6-lq468,7m,275Mi
2026-09-01T10:37:34+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:37:34+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,6m,266Mi
2026-09-01T10:37:34+08:00,life-assistant-user-service-d9d686b55-p49lg,8m,283Mi
2026-09-01T10:37:52+08:00,life-assistant-api-gateway-68b5c996df-nljj5,4m,224Mi
2026-09-01T10:37:52+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,7m,285Mi
2026-09-01T10:37:52+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:37:52+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,7m,279Mi
2026-09-01T10:37:52+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,288Mi
2026-09-01T10:37:52+08:00,life-assistant-mysql-596766557b-hl5pf,17m,611Mi
2026-09-01T10:37:52+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:37:52+08:00,life-assistant-order-service-5696b855c6-lq468,7m,275Mi
2026-09-01T10:37:52+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,14Mi
2026-09-01T10:37:52+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,6m,266Mi
2026-09-01T10:37:52+08:00,life-assistant-user-service-d9d686b55-p49lg,7m,283Mi
2026-09-01T10:38:11+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,224Mi
2026-09-01T10:38:11+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,5m,285Mi
2026-09-01T10:38:11+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:38:11+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,11m,279Mi
2026-09-01T10:38:11+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,6m,288Mi
2026-09-01T10:38:11+08:00,life-assistant-mysql-596766557b-hl5pf,16m,611Mi
2026-09-01T10:38:11+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:38:11+08:00,life-assistant-order-service-5696b855c6-lq468,4m,275Mi
2026-09-01T10:38:11+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,14Mi
2026-09-01T10:38:11+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,5m,266Mi
2026-09-01T10:38:11+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,283Mi
2026-09-01T10:38:29+08:00,life-assistant-api-gateway-68b5c996df-nljj5,5m,224Mi
2026-09-01T10:38:29+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,5m,285Mi
2026-09-01T10:38:29+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:38:29+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,11m,279Mi
2026-09-01T10:38:29+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,288Mi
2026-09-01T10:38:29+08:00,life-assistant-mysql-596766557b-hl5pf,21m,611Mi
2026-09-01T10:38:29+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:38:29+08:00,life-assistant-order-service-5696b855c6-lq468,4m,276Mi
2026-09-01T10:38:29+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:38:29+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,4m,266Mi
2026-09-01T10:38:29+08:00,life-assistant-user-service-d9d686b55-p49lg,5m,283Mi
2026-09-01T10:38:47+08:00,life-assistant-api-gateway-68b5c996df-nljj5,7m,225Mi
2026-09-01T10:38:47+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,285Mi
2026-09-01T10:38:47+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:38:47+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,5m,279Mi
2026-09-01T10:38:47+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,10m,289Mi
2026-09-01T10:38:47+08:00,life-assistant-mysql-596766557b-hl5pf,18m,611Mi
2026-09-01T10:38:47+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:38:47+08:00,life-assistant-order-service-5696b855c6-lq468,7m,276Mi
2026-09-01T10:38:47+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:38:47+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,5m,267Mi
2026-09-01T10:38:47+08:00,life-assistant-user-service-d9d686b55-p49lg,5m,283Mi
2026-09-01T10:39:06+08:00,life-assistant-api-gateway-68b5c996df-nljj5,5m,225Mi
2026-09-01T10:39:06+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,5m,286Mi
2026-09-01T10:39:06+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:39:06+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,4m,279Mi
2026-09-01T10:39:06+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,5m,289Mi
2026-09-01T10:39:06+08:00,life-assistant-mysql-596766557b-hl5pf,15m,611Mi
2026-09-01T10:39:06+08:00,life-assistant-nacos-5995f55965-l7wq6,4m,559Mi
2026-09-01T10:39:06+08:00,life-assistant-order-service-5696b855c6-lq468,4m,276Mi
2026-09-01T10:39:06+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:39:06+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,5m,267Mi
2026-09-01T10:39:06+08:00,life-assistant-user-service-d9d686b55-p49lg,6m,283Mi
2026-09-01T10:39:24+08:00,life-assistant-api-gateway-68b5c996df-nljj5,4m,225Mi
2026-09-01T10:39:24+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,5m,286Mi
2026-09-01T10:39:24+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:39:24+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,7m,280Mi
2026-09-01T10:39:24+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,5m,289Mi
2026-09-01T10:39:24+08:00,life-assistant-mysql-596766557b-hl5pf,15m,611Mi
2026-09-01T10:39:24+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:39:24+08:00,life-assistant-order-service-5696b855c6-lq468,18m,276Mi
2026-09-01T10:39:24+08:00,life-assistant-redis-c4fcbf6c-r8mhj,11m,14Mi
2026-09-01T10:39:24+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,6m,267Mi
2026-09-01T10:39:24+08:00,life-assistant-user-service-d9d686b55-p49lg,5m,283Mi
2026-09-01T10:39:42+08:00,life-assistant-api-gateway-68b5c996df-nljj5,4m,225Mi
2026-09-01T10:39:42+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,6m,286Mi
2026-09-01T10:39:42+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:39:42+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,4m,280Mi
2026-09-01T10:39:42+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,15m,289Mi
2026-09-01T10:39:42+08:00,life-assistant-mysql-596766557b-hl5pf,16m,611Mi
2026-09-01T10:39:42+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,559Mi
2026-09-01T10:39:42+08:00,life-assistant-order-service-5696b855c6-lq468,14m,276Mi
2026-09-01T10:39:42+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,14Mi
2026-09-01T10:39:42+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,3m,267Mi
2026-09-01T10:39:42+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,283Mi
2026-09-01T10:40:00+08:00,life-assistant-api-gateway-68b5c996df-nljj5,5m,226Mi
2026-09-01T10:40:00+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,286Mi
2026-09-01T10:40:00+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:40:00+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,4m,280Mi
2026-09-01T10:40:00+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,289Mi
2026-09-01T10:40:00+08:00,life-assistant-mysql-596766557b-hl5pf,16m,611Mi
2026-09-01T10:40:00+08:00,life-assistant-nacos-5995f55965-l7wq6,4m,559Mi
2026-09-01T10:40:00+08:00,life-assistant-order-service-5696b855c6-lq468,4m,276Mi
2026-09-01T10:40:00+08:00,life-assistant-redis-c4fcbf6c-r8mhj,8m,14Mi
2026-09-01T10:40:00+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,4m,267Mi
2026-09-01T10:40:00+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,283Mi
2026-09-01T10:40:18+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,226Mi
2026-09-01T10:40:18+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,286Mi
2026-09-01T10:40:18+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:40:18+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,3m,280Mi
2026-09-01T10:40:18+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,289Mi
2026-09-01T10:40:18+08:00,life-assistant-mysql-596766557b-hl5pf,13m,611Mi
2026-09-01T10:40:18+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:40:18+08:00,life-assistant-order-service-5696b855c6-lq468,4m,276Mi
2026-09-01T10:40:18+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,14Mi
2026-09-01T10:40:18+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,5m,267Mi
2026-09-01T10:40:18+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,284Mi
2026-09-01T10:40:37+08:00,life-assistant-api-gateway-68b5c996df-nljj5,4m,226Mi
2026-09-01T10:40:37+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,8m,286Mi
2026-09-01T10:40:37+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:40:37+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,4m,280Mi
2026-09-01T10:40:37+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,5m,289Mi
2026-09-01T10:40:37+08:00,life-assistant-mysql-596766557b-hl5pf,16m,611Mi
2026-09-01T10:40:37+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:40:37+08:00,life-assistant-order-service-5696b855c6-lq468,4m,276Mi
2026-09-01T10:40:37+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:40:37+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,5m,267Mi
2026-09-01T10:40:37+08:00,life-assistant-user-service-d9d686b55-p49lg,5m,284Mi
2026-09-01T10:40:55+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,226Mi
2026-09-01T10:40:55+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,3m,286Mi
2026-09-01T10:40:55+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:40:55+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,4m,280Mi
2026-09-01T10:40:55+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,289Mi
2026-09-01T10:40:55+08:00,life-assistant-mysql-596766557b-hl5pf,13m,611Mi
2026-09-01T10:40:55+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:40:55+08:00,life-assistant-order-service-5696b855c6-lq468,4m,276Mi
2026-09-01T10:40:55+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:40:55+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,3m,267Mi
2026-09-01T10:40:55+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,284Mi
2026-09-01T10:41:13+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,226Mi
2026-09-01T10:41:13+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,286Mi
2026-09-01T10:41:13+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:41:13+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,4m,280Mi
2026-09-01T10:41:13+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,5m,289Mi
2026-09-01T10:41:13+08:00,life-assistant-mysql-596766557b-hl5pf,15m,611Mi
2026-09-01T10:41:13+08:00,life-assistant-nacos-5995f55965-l7wq6,4m,559Mi
2026-09-01T10:41:13+08:00,life-assistant-order-service-5696b855c6-lq468,4m,276Mi
2026-09-01T10:41:13+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,14Mi
2026-09-01T10:41:13+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,3m,267Mi
2026-09-01T10:41:13+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,284Mi
2026-09-01T10:41:31+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,226Mi
2026-09-01T10:41:31+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,6m,286Mi
2026-09-01T10:41:31+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:41:31+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,3m,280Mi
2026-09-01T10:41:31+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,289Mi
2026-09-01T10:41:31+08:00,life-assistant-mysql-596766557b-hl5pf,17m,611Mi
2026-09-01T10:41:31+08:00,life-assistant-nacos-5995f55965-l7wq6,4m,559Mi
2026-09-01T10:41:31+08:00,life-assistant-order-service-5696b855c6-lq468,4m,276Mi
2026-09-01T10:41:31+08:00,life-assistant-redis-c4fcbf6c-r8mhj,8m,14Mi
2026-09-01T10:41:31+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,4m,267Mi
2026-09-01T10:41:31+08:00,life-assistant-user-service-d9d686b55-p49lg,5m,284Mi
2026-09-01T10:41:50+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,226Mi
2026-09-01T10:41:50+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,6m,286Mi
2026-09-01T10:41:50+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:41:50+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,5m,280Mi
2026-09-01T10:41:50+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,289Mi
2026-09-01T10:41:50+08:00,life-assistant-mysql-596766557b-hl5pf,14m,611Mi
2026-09-01T10:41:50+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:41:50+08:00,life-assistant-order-service-5696b855c6-lq468,4m,276Mi
2026-09-01T10:41:50+08:00,life-assistant-redis-c4fcbf6c-r8mhj,8m,14Mi
2026-09-01T10:41:50+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,4m,267Mi
2026-09-01T10:41:50+08:00,life-assistant-user-service-d9d686b55-p49lg,3m,284Mi
2026-09-01T10:42:08+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,226Mi
2026-09-01T10:42:08+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,3m,286Mi
2026-09-01T10:42:08+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:42:08+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,4m,280Mi
2026-09-01T10:42:08+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,289Mi
2026-09-01T10:42:08+08:00,life-assistant-mysql-596766557b-hl5pf,15m,611Mi
2026-09-01T10:42:08+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:42:08+08:00,life-assistant-order-service-5696b855c6-lq468,5m,276Mi
2026-09-01T10:42:08+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,14Mi
2026-09-01T10:42:08+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,4m,267Mi
2026-09-01T10:42:08+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,284Mi
2026-09-01T10:42:26+08:00,life-assistant-api-gateway-68b5c996df-nljj5,5m,226Mi
2026-09-01T10:42:26+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,286Mi
2026-09-01T10:42:26+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:42:26+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,4m,280Mi
2026-09-01T10:42:26+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,289Mi
2026-09-01T10:42:26+08:00,life-assistant-mysql-596766557b-hl5pf,18m,611Mi
2026-09-01T10:42:26+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:42:26+08:00,life-assistant-order-service-5696b855c6-lq468,4m,276Mi
2026-09-01T10:42:26+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,14Mi
2026-09-01T10:42:26+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,4m,267Mi
2026-09-01T10:42:26+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,284Mi
2026-09-01T10:42:44+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,226Mi
2026-09-01T10:42:44+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,8m,286Mi
2026-09-01T10:42:44+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:42:44+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,5m,280Mi
2026-09-01T10:42:44+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,289Mi
2026-09-01T10:42:44+08:00,life-assistant-mysql-596766557b-hl5pf,16m,611Mi
2026-09-01T10:42:44+08:00,life-assistant-nacos-5995f55965-l7wq6,4m,559Mi
2026-09-01T10:42:44+08:00,life-assistant-order-service-5696b855c6-lq468,10m,277Mi
2026-09-01T10:42:44+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:42:44+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,5m,267Mi
2026-09-01T10:42:44+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,284Mi
2026-09-01T10:43:03+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,226Mi
2026-09-01T10:43:03+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,5m,286Mi
2026-09-01T10:43:03+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:43:03+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,4m,280Mi
2026-09-01T10:43:03+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,5m,289Mi
2026-09-01T10:43:03+08:00,life-assistant-mysql-596766557b-hl5pf,12m,611Mi
2026-09-01T10:43:03+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:43:03+08:00,life-assistant-order-service-5696b855c6-lq468,5m,277Mi
2026-09-01T10:43:03+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:43:03+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,4m,267Mi
2026-09-01T10:43:03+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,284Mi
2026-09-01T10:43:21+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,226Mi
2026-09-01T10:43:21+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,286Mi
2026-09-01T10:43:21+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:43:21+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,4m,280Mi
2026-09-01T10:43:21+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,289Mi
2026-09-01T10:43:21+08:00,life-assistant-mysql-596766557b-hl5pf,21m,611Mi
2026-09-01T10:43:21+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:43:21+08:00,life-assistant-order-service-5696b855c6-lq468,5m,277Mi
2026-09-01T10:43:21+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:43:21+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,6m,267Mi
2026-09-01T10:43:21+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,284Mi
2026-09-01T10:43:39+08:00,life-assistant-api-gateway-68b5c996df-nljj5,4m,226Mi
2026-09-01T10:43:39+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,286Mi
2026-09-01T10:43:39+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:43:39+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,6m,280Mi
2026-09-01T10:43:39+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,5m,289Mi
2026-09-01T10:43:39+08:00,life-assistant-mysql-596766557b-hl5pf,15m,611Mi
2026-09-01T10:43:39+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:43:39+08:00,life-assistant-order-service-5696b855c6-lq468,4m,277Mi
2026-09-01T10:43:39+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,14Mi
2026-09-01T10:43:39+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,6m,267Mi
2026-09-01T10:43:39+08:00,life-assistant-user-service-d9d686b55-p49lg,5m,284Mi
2026-09-01T10:43:57+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,226Mi
2026-09-01T10:43:57+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,5m,286Mi
2026-09-01T10:43:57+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:43:57+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,3m,280Mi
2026-09-01T10:43:57+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,5m,289Mi
2026-09-01T10:43:57+08:00,life-assistant-mysql-596766557b-hl5pf,13m,611Mi
2026-09-01T10:43:57+08:00,life-assistant-nacos-5995f55965-l7wq6,4m,559Mi
2026-09-01T10:43:57+08:00,life-assistant-order-service-5696b855c6-lq468,5m,277Mi
2026-09-01T10:43:57+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:43:57+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,4m,267Mi
2026-09-01T10:43:57+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,284Mi
2026-09-01T10:44:16+08:00,life-assistant-api-gateway-68b5c996df-nljj5,4m,226Mi
2026-09-01T10:44:16+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,5m,286Mi
2026-09-01T10:44:16+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:44:16+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,4m,280Mi
2026-09-01T10:44:16+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,5m,290Mi
2026-09-01T10:44:16+08:00,life-assistant-mysql-596766557b-hl5pf,15m,611Mi
2026-09-01T10:44:16+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
